data_id,subject,body,label,original_id,variant_type,generation_success,data_source
CEAS08_SYN2_RE_02491_498,Buy Cheap Fake Watches Now!,**Warning**: This email is from an unknown source and offers suspicious deals.,1,CEAS08_REAL_M_02491,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_02957_589,You have a NEW Card!,"Hello! 

Your friend wanted you to have this special card from OldPostcardShop.com.  

Click the link to see it:  
http://ScamLink.com/12345  

Hurry! Don’t miss out!

(c) 2023 OldPostcardShop.com.",1,CEAS08_REAL_M_02957,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_03709_743,You have a new Ecard!,"Hi there!  

You have received an Ecard from your neighbor!  

Click this link to see it:  
http://maliciouslink.com/12345  

WARNING: This link may not be safe!  

(c) 2023 EcardService.com.",1,CEAS08_REAL_M_03709,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_01556_296,Get Your Meds Cheaper Now!,"Hello!

We have the best prices for your medications! Click here to buy now:

[Fake Link]

Don't miss out on this amazing deal!

Best,
Your Friendly Pharmacy Team

(Note: This email is suspicious. Be cautious of clicking links from unknown sources.)",1,CEAS08_REAL_M_01556,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_01519_285,Important CNN News Update!,"**URGENT: You have a message from CNN!**

Hey there!

Check out the latest top news and videos from CNN. Click the links below to see what everyone is talking about!

1. **MYSTERIOUS CREATURE** - Is it real? Click here: [http://www.fakecnn.com/video1](http://www.fakecnn.com/video1)
2. **SHOCKING PHOTOS** - You won't believe your eyes! Click here: [http://www.fakecnn.com/video2](http://www.fakecnn.com/video2)
3. **WILD NEWS STORIES** - Don't miss out! Click here: [http://www.fakecnn.com/video3](http://www.fakecnn.com/video3)

**WARNING:** This email is important! Act now.

**CNN - Your Trusted News Source**

*If you want to stop receiving these emails, reply to this message with ""UNSUBSCRIBE.""*

---

**Notice:** This is a phishing attempt. Be cautious while clicking on any links or replying to this email.",1,CEAS08_REAL_M_01519,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_03288_655,Buy Fake Watches Now!,"Get cheap fake watches!  
Rolex, Omega, and more for only 25% off!   

Hurry! Limited time offer on replica watches!  

Click this link to buy now: http://clickhere123.com/  

**Warning: This is not a real website!**",1,CEAS08_REAL_M_03288,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_00233_33,Important Update from Men's Health Store!,"Dear Customer,

We have a Special Offer for you!

Want to make your partner happier? 

Click here to discover 5 easy ways to improve your love life!

Don't miss out!

Best,
Men's Health Store Team

[WARNING: This link may be unsafe]",1,CEAS08_REAL_M_00233,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_02968_592,Urgent: Special Offer for Men's Enhancement!,"Do you want to make your manhood bigger? Click here now: http://www.fakewebsite.com/

Warning: This is a scam! Do not click the link!",1,CEAS08_REAL_M_02968,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_01549_293,Important Update from CNN!,"Dear Reader,

You have a very important message from CNN! Click the link below to see the latest news stories and videos!

🔥 Click Here for Breaking News! 🔥  
[http://fake-news-link.com](http://fake-news-link.com)

Don’t miss out on these top stories:
1. Celebrity news!
2. Shocking crime updates!
3. Health tips you never knew!

This is a must-read! Act fast!

Best,  
CNN Team

P.S. If you don’t want to receive this email anymore, click here: [Unsubscribe](http://fake-unsubscribe-link.com)",1,CEAS08_REAL_M_01549,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_03434_681,Important Update Required!,"Hi there,

Please click this link to verify your account: http://fake-link.com

Thank you! 

Warning: This email looks suspicious. Do not click on any links!",1,CEAS08_REAL_M_03434,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_00423_62,Earn Easy Money Fast!,"Hi there! 

Want to make a lot of money without doing much? You can earn up to $500 every day by only working for 1 hour! It's super easy, and I did it myself. I made $1800 in just one hour!

Click here to learn my secret: http://fake-link.com/make-money-fast

Don't miss out on this chance! 

To stop receiving emails, click here: http://fake-link.com/unsubscribe 

(Note: This email isn't from a real company and may contain harmful links. Be cautious.)",1,CEAS08_REAL_M_00423,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_01430_269,URGENT: Click Here for CNN's Top Videos!,"Hey there!

You must see these crazy videos and stories from CNN! Click the links below to check them out:

1. MOM PARTIES AT A CLUB: http://fake-link.com/video1
2. WOMAN'S COMPUTER SPIES ON HER: http://fake-link.com/video2
3. TIGERS ATTACK TEEN AT ZOO: http://fake-link.com/video3

Don't miss out! Click the links NOW!

Best,
CNN News Team

P.S. If you don’t want these emails, click here to unsubscribe: http://fake-link.com/unsubscribe

**Warning Signs:** 
- Generic greeting (""Hey there!"")
- Urgent call to action with ALL CAPS
- Suspicious links (e.g., ""http://fake-link.com"")
- No real contact information or branding from CNN",1,CEAS08_REAL_M_01430,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_00450_68,Important Offer Just for You!,"Check out this amazing ice cream just for men! You won’t believe the flavors we have. Click here: http://www.fiftyscore.com/

Don’t miss out!

(Note: This email is suspicious. Always verify links before clicking.)",1,CEAS08_REAL_M_00450,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_01671_319,Водичка и БЕСПЛАТНЫЙ кулер для тебя!,"Ты выиграл БЕСПЛАТНЫЙ кулер для питьевой воды! Просто нажми на ссылку ниже, чтобы подтвердить свой выигрыш:

[Нажми здесь!](http://fake-link.com)

Не упусти свой шанс!

С уважением, 
Команда по раздаче кулеров 

P.S. Пожалуйста, не делись своими личными данными!",1,CEAS08_REAL_M_01671,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_02730_542,Important: Enhance Your Size Now!,"Do you want to make your partner happy? We have a special offer for you! Increase your size with our amazing product!

Click here to get started: http://scamwebsite.com/

Don’t wait! Make your love life better today!

Warning: This email is not from a trusted source. Please be careful before clicking any links!",1,CEAS08_REAL_M_02730,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_04969_993,URGENT: Your CNN Daily Updates!,"**IMPORTANT: Open Now! Your CNN Daily Updates!**

Hello!

You have received this email because you signed up for CNN updates. Click the link below to access the latest top stories and videos:

[Click here for top CNN news!](http://fake-url.com)

**WARNING:** If you don’t click the link, your account may be suspended!

Here are some hot topics waiting for you:

1. **Entertainers and Politics!** 
2. **Weird Health News!**
3. **Crazy Crime Reports!**
4. **Must-See Videos!**

Don't miss out! Act quickly! 

Best,
CNN Team

*Note: This email is for urgent updates only. Ensure you click the link to keep your account active.*

*Unsubscribe? Click here: http://unsubscribe-fake-url.com*",1,CEAS08_REAL_M_04969,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_03574_713,FREE Herbal Supplement for Instant Gains!,"Hey there!

Get ready to boost your confidence with our AMAZING herbal supplement! It’s 100% FREE and GUARANTEED to make you bigger and better in just days!

You could gain up to 3 inches instantly and keep it forever!

Click here now: http://fake-link.com/

Hurry, supplies are limited! Don’t miss out on this chance to transform your life!

(Note: This email was sent from a random address. Do not reply.)",1,CEAS08_REAL_M_03574,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_03770_755,Urgent! Claim Your Cheap Software Now!,"Hello!  
You have a chance to get super cheap software without waiting! Just send us your money and download right away. We have the best deals in many languages!  

Click here to get your software now!  

http://fakesoftwareshop.com  

Don't miss out on this amazing offer!",1,CEAS08_REAL_M_03770,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_01658_314,Get a magical tool for your relationship!,"Start using this amazing wand now! Click here: http://scamwebsite.com/

P.S. This is not a joke! Don’t miss out on this opportunity!",1,CEAS08_REAL_M_01658,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_01953_387,Important Account Verification Needed,"Dear User,

We need you to verify your account immediately! 

Please click on the link below to confirm your information. Failure to do so may result in account suspension.

[Click here to verify your account]

Thank you for your prompt attention to this matter.

Best,  
Account Support Team

P.S. This is urgent!",1,CEAS08_REAL_M_01953,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_02286_455,URGENT! Special Offer Just for You!,"Congratulations! You have been selected for a special medication offer. Click this link NOW to claim your prize: [malicious link].  

Warning: This email might be fake! Do not share personal info!",1,CEAS08_REAL_M_02286,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_02633_528,Important! Update Now!,"Your girlfriend is waiting for you! Click here to make her yours forever: http://www.scamlink.com/ 

Don't miss out!",1,CEAS08_REAL_M_02633,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_01175_218,Get Cheap Medicine from Canada Now!,"Hey there!  

Want to save a lot of money on your medications? Buy from our Canadian Pharmacy! Our drugs are cheap and totally safe.  

Click this link to get started: http://fakesite123.com  

Stay healthy!  

**Warning: This is a scam!** Don't click the link!",1,CEAS08_REAL_M_01175,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_03947_788,Important Notice: Click Here for Health Fix!,Warning: This email might be a scam!,1,CEAS08_REAL_M_03947,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_02173_435,Important: Your Visa Account Needs Attention!,"Dear Customer,

We have an important update regarding your Visa account.

Click here to view your new offer: 
http://fake-link.com/urgent-update

Please act quickly!

Thank you,
Visa Support Team

**Warning Signs:**
- Unofficial email address (not from a recognizable domain)
- Urgent language urging immediate action 
- Suspicious link with a generic domain
- Lack of personalization (no name used)",1,CEAS08_REAL_M_02173,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_03848_765,Urgent: Free Miracle Product!,"Hey you!

Want to get BIGGER fast? Try our secret product that promises to add inches in just weeks!

Here's a success story: ""My friend used this and got HUGE in 2 months! It's amazing!"" - Totally Real Person, USA

Click this link to get your FREE sample now: http://fakeproduct.com/

Hurry! Supplies are limited!",1,CEAS08_REAL_M_03848,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_00592_87,Urgent: Important Health Information!,"Hello!  

You have been selected for a special erectile dysfunction study!  
Click this link to participate: http://www.fakewebsite.com/  

Don't miss out on this important opportunity!  

--  
Sent from a secure email service.  

**Warning signs:**  
- Generic greeting (""Hello!"")  
- Unusual urgency and vague promises  
- Suspicious link with a misleading URL  
- No official contact information or branding",1,CEAS08_REAL_M_00592,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_00436_65,Fix Your Love Life Now!,"Click here to change your luck: http://fakewebsite.com/

Don’t wait! Act fast to become happier!",1,CEAS08_REAL_M_00436,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_04103_823,Important Account Update Needed!,"Hello!  

We noticed something strange with your account. Please verify your information immediately!  

Click here: [fake-link.com]  

If you do not act now, your account may be suspended.  

Thank you,  
Support Team  

P.S. This is very important! Don’t ignore this message!",1,CEAS08_REAL_M_04103,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_03569_711,Important Alert from CNN!,"**Important Alert from CNN!**

**Alert: Shocking News!**
Hitler is back!

**Date: Today**

**Read More Here:** [Click this link!](http://phishing-link.com)

You signed up for CNN alerts. If you want to change your preferences or unsubscribe, **click here**: [Unsubscribe Now](http://phishing-link.com)

**CNN Headquarters**
Atlanta, Georgia  
© 2023 CNN. All Rights Reserved.",1,CEAS08_REAL_M_03569,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_01810_353,Important: Click for Special Offer!,"Want to treat your guy? Get him some awesome food and drinks! Click this link to learn more: http://www.fiftywin.com/

Don't miss out! 

(Note: This email is not from a verified source. Be cautious before clicking links.)",1,CEAS08_REAL_M_01810,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_04630_926,URGENT: Click Here for CNN's Daily Top Videos!,"**⚠️ IMPORTANT MESSAGE FROM CNN ⚠️**

Hi there!

You won’t believe what’s trending today! Click the link below to see CNN’s Daily Top 10 videos and stories. Don’t miss out!

**[Click Here Now!](http://spam-link.com/fakecnn)**

1. MOM PARTIES AT A CLUB
2. WOMAN'S COMPUTER SPIES ON HER
3. TIGERS ATTACK TEEN AT ZOO
4. MISTRESS TESTIFIES IN TRIAL
5. MAN CALLS 911 OVER SANDWICH
6. JOHN 'JUNIOR' GOTTI ARRESTED
7. PASSENGERS SLIDE FROM PLANE
8. PLANE EVACUATES PASSENGERS
9. PIPELINE FIRM HELPS SAVE GAS
10. 125,000 GORILLAS FOUND

**WARNING!** This email is for your eyes only. If you don’t click the link, you might miss out!

**Best,**
CNN Team

*Note: You received this email because you signed up for our updates. If you want to stop receiving these emails, just click here: [Unsubscribe](http://fakeunsubscribe.com)*",1,CEAS08_REAL_M_04630,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_01382_258,Important! Update Your Account Now,"Are you having issues with your account? Do you need help with your login?

We can assist you! Click the link below to fix your problems:

[Click Here to Update Your Account](http://malicious-link.com)

Our services are cheap and private!

Don’t miss out! 

Best,
The Support Team",1,CEAS08_REAL_M_01382,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_03236_637,Important Message from Tamika,"Hi there!

I’m Tamika, a girl from Russia. I’m feeling lonely tonight and want to chat with you. 

If you want to see my pictures and talk, please reply to me at this email: etamika946@centralrd.com.

Looking forward to your reply! 

Best, 
Tamika",1,CEAS08_REAL_M_03236,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_03256_648,URGENT: Click Here to Buy Cheap Cialis!,"Hello,

You can now buy Cialis at a low price! 
Click this link to get your CanadianSoftTabsCialis: 
http://fake-link-example.com/cheap-cialis 

Act fast before this deal expires!

Thanks,
Your Pharmacy Team",1,CEAS08_REAL_M_03256,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_02813_557,URGENT: Get Your Rolex Watch Now!,"Hi there!

We are selling fake Rolex watches at super low prices! 

Don’t miss out on this amazing deal! Click the link below to buy your watch now:  
http://fakewatchsale.com/

Hurry, supplies are limited!  

Best,  
Replica Watch Team",1,CEAS08_REAL_M_02813,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_04837_962,URGENT: Account Verification Needed!,"Hello,

You must verify your account to continue using our services. Click the link below to confirm your details:

http://fake-website.com/verify-your-account

Thank you!",1,CEAS08_REAL_M_04837,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_00969_171,Get Bigger Now!,"Hey there!  

Did you know that women love it when guys have bigger… you know?  

You can make it bigger in just a few weeks! Click the link below to find out how:  

http://scamlink.com/  

Act fast, don't miss this chance!  

(Note: This email is not from a trusted source. Always verify links before clicking.)",1,CEAS08_REAL_M_00969,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_04615_921,Buy Cheap Fake Watches Now!,"Hello!

You can get fake Rolex watches and more at our store! 

Hurry up! Don’t miss out on these amazing deals!

Click this link: http://blockvatreb.com/

Best,  
The Fake Watch Team",1,CEAS08_REAL_M_04615,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_02636_529,You've Got a Card!,"Hey there!

Someone sent you a card from a website called AudioPostcardMail.com. 

To see your card, just click this link: http://AudioPostcardMail.com/?123456

Be careful! Only click if you know the sender!

Thanks,
The AudioPostcard Team",1,CEAS08_REAL_M_02636,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_04112_825,Important Message About Your Account,"Hello,

We can help you get what you want! Click here: http://www.scamwebsite.com/

Don't miss out on this opportunity!

Best,  
The Help Team",1,CEAS08_REAL_M_04112,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_04943_988,Big Man Gains - Click Here Now!,"Hey there!  

Want to grow 3 inches where it counts? Our special pills can help!  

Check out fake reviews from ""happy customers"" here:  
http://fake-link.com/

**Warning: This is a scam! Do not click!**",1,CEAS08_REAL_M_04943,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_04084_817,URGENT: Action Required!,"Dear User,  

You must click this link NOW to verify your account: http://example.com/verify  

This is very important!  

Thank you,  
Your Friendly Team",1,CEAS08_REAL_M_04084,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_00570_84,Urgent Offer Just for You!,"Hello User,

You have won a special health offer! 🎉

Visit our website NOW to claim your prize, but hurry! The offer ends on September 30th!

Click here: traditionstreet.com

Best,
Your Friends at Tradition Street

P.S. Don’t miss out!",1,CEAS08_REAL_M_00570,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_02153_432,HUGE SALE! Cheap Rolex Watches!,"LIMITED TIME OFFER!  

Get your fake Rolex and jewelry at a super low price!  

Visit our fake watch site: http://scamwebsite.com/  

Hurry, don’t miss out!  

**WARNING: This is a scam!**",1,CEAS08_REAL_M_02153,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_01036_188,Urgent: Claim Your Free Gift Now!,"Dear Customer,

You have won a special gift! Click the link below to claim your prize:

http://maliciouslink.com/freegift

Don't miss out on this amazing offer!

Best,
The Gift Team",1,CEAS08_REAL_M_01036,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_04895_980,Urgent: Buy Cheap Rolex Now!,"Hello!  

You can get a fake Rolex watch for just $65 - $140!   

Don't miss out on this amazing deal!   

Click here to buy now: http://fakewatchsale.com/  

Hurry! Limited stock available!",1,CEAS08_REAL_M_04895,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_02688_536,Get Bigger Now! Click Here for Amazing Results!,"Hi there!

Want to be bigger? We have a special offer for you! You can gain inches where it counts, and it's guaranteed!

Don't miss out! Click the link to learn more:  
http://fakeurl.com/

Act fast before this deal goes away!",1,CEAS08_REAL_M_02688,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_01546_291,Important Update! Your New Medicine is Here!,"Great news! There’s a new and improved version of your medicine available now!

Did you know that every second, 9 of these special tablets are sent out around the world? 

Over 600,000 doctors trust this new medicine for helping men with difficulties. It’s super effective – working for 4 out of 5 men!

If you’ve been struggling, this medicine could be the answer. It helps all ages and backgrounds.

We guarantee you’ll love the results!

Visit our website now to learn more!

**WARNING: This is not a legitimate email! Do not click on any links!**",1,CEAS08_REAL_M_01546,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_04470_893,You Need This NOW for Bigger Results!,"Click here: http://fake-link.com/

P.S. This email is not from a real company!",1,CEAS08_REAL_M_04470,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_02129_426,Get Your Fake Brietling Watch Now!,"Hello!  
  
Want a watch that looks just like the real thing?  
  
Check out our **fake** Brietling watches at **Replica Classics**!  
  
Click here to buy: http://fundspampasau.com/  

Hurry, don’t miss out on this amazing deal!  
  
(Note: These watches are not real!)",1,CEAS08_REAL_M_02129,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_03570_712,Get Rich Quick with This Secret!,"Hey there!  
Want to make money fast? Just click this link and learn how to get rich like famous stars!  
http://www.scamlink.com

Don't miss out on this opportunity!

--

Sent from my phone.",1,CEAS08_REAL_M_03570,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_01391_260,Important Alert from CNN,"**Important Alert from CNN**

You have a new alert!

**Alert Type:** Special Betting Tips

Click here to get the best betting tips now!

Received this email because you like CNN. 

To stop emails, click here.

**Cable News Network. Atlanta, GA**  
© 2023 CNN. All Rights Reserved.  
**Warning: This email may not be from us!**",1,CEAS08_REAL_M_01391,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_01292_240,Important: Click Here for a Special Offer!,"Do you want a bigger and harder dong? We have a special invention just for you! 

Click this link now to learn more: http://dearbright.com/

Don't miss out! 

Best,  
Your Friendly Service Team",1,CEAS08_REAL_M_01292,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_02832_562,IMPORTANT: Please Confirm Your Account!,"Dear User,

Your account needs immediate attention! 

Please click this link to verify your information: [fake-link.com]

If you do not respond, your account may be suspended!

Thank you,
Amelia Carver",1,CEAS08_REAL_M_02832,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_02951_587,IMPORTANT: Your Prize Awaits!,"Click here to claim your reward: http://fake-link.com/claim-your-prize

**Warning:** This email was sent from an unverified source. Do not provide personal information!",1,CEAS08_REAL_M_02951,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_02243_447,Get Bigger Now!,"Try our magic pill to grow bigger! Don't wait - click here: http://fake-link.com/

This is a limited time offer, so act fast! 

Warning: This email might not be real. Always check links before clicking!",1,CEAS08_REAL_M_02243,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_04326_871,URGENT: Action Required!,"Hello,

You have won a special offer! 

Get the best deal ever! 
Click here: http://nearpretty.com

Don’t miss out on this amazing chance!

Thanks,
Gwendolyn",1,CEAS08_REAL_M_04326,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_03945_787,Important CNN Update!,"Hello!  

You have a new message from CNN!  

Check out the top 10 videos and stories right now:  

1. MYSTERIOUS MONSTER - Click here: [fake-link.com/video1]  
2. SCANDALOUS PHOTOS - Click here: [fake-link.com/video2]  
3. ABSURD NEWS - Click here: [fake-link.com/video3]  
4. POLICE INCIDENT - Click here: [fake-link.com/video4]  
5. MISSING GIRL CASE - Click here: [fake-link.com/video5]  
6. FAKE HEART ATTACK IN COURT - Click here: [fake-link.com/video6]  
7. HORRIFIC MURDER STORY - Click here: [fake-link.com/video7]  
8. TEEN MURDER CONFESSION - Click here: [fake-link.com/video8]  
9. SUSPECT'S HOME RAIDED - Click here: [fake-link.com/video9]  
10. OBAMA SPEECH INTERRUPTED - Click here: [fake-link.com/video10]  

Don't miss out on these stories!  

Best,  
CNN Team  

P.S. If you didn’t request this email, just ignore it.  

[Note: Links lead to external sites. Be cautious!]",1,CEAS08_REAL_M_03945,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_03071_604,URGENT: Get Your Health Products Now!,"Dear Customer,

You can get amazing health products that work for MOST people! 

Join over 2500 happy MEN around the world. We offer FREE consultations with doctors available 24/7.

Hurry, our prices are SUPER LOW!

Click here to find out more and claim your offer NOW!

Best,  
Health Team  
[Fake Website Link]",1,CEAS08_REAL_M_03071,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_04251_853,Important Update About Your Manhood!,"Hello!  

Do you want to make your penis bigger? Click this link now for amazing results! Women will love you!  

http://clickheretobig.com/  

Don't wait! Be the man you always wanted to be!  

Warning: This email may not be safe. Be cautious before clicking any links.",1,CEAS08_REAL_M_04251,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_01422_268,You Won a Prize! Click Now!,"You have broken records! Claim your prize now at: http://fakeprizes.com  

Don't miss out! Click the link!",1,CEAS08_REAL_M_01422,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_04982_997,Important: Your Account Needs Attention!,"Hello!  

Your health products are waiting for you!  

You can get them at super low prices!  

Click here to claim your amazing offer: [malicious link]  

Thank you!",1,CEAS08_REAL_M_04982,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_02553_513,Get Bigger Today!,"Hey there!  

Want to make your manhood bigger? Size matters! Most methods don’t work.  

Click here to try our amazing new solution: http://fakeurl.com/  

Don’t miss out on this chance to impress!  

Best,  
Your friend!  

**Warning Signs:**  
- Generic greeting (“Hey there!”)  
- Overly simplified language  
- Encouragement to click a suspicious link  
- Vague claims with no details or credibility",1,CEAS08_REAL_M_02553,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_00397_58,URGENT: Get Cheap Watches Now!!!,"Hello,  

We have AMAZING deals on FAKE watches!  

Do you want a fake Rolex? They are only $50!  

Click here to buy: http://undeeruncis.com/  

Hurry! Limited stock!  

Best,  
Fake Watch Seller",1,CEAS08_REAL_M_00397,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_00775_123,URGENT: Buy Fake Watches Now!!!,"Hey there!  

Want a nice watch? Get fake ones at FakeWatchStore!  

Click this link: www.scamwebsite123.com  

Hurry! Limited time offer on fake Rolex and Bvlgari!  

Don't miss out!  

Best,  
Fake Watch Team",1,CEAS08_REAL_M_00775,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_01164_215,Important Update Needed!,"Dear User,

Your account is at risk! 

Click here to claim your FREE gift: http://fake-url.com

Hurry! Offer expires soon!

Best,
Bernard Huber

**Warning: This email contains suspicious links and unclear language.**",1,CEAS08_REAL_M_01164,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_00162_24,URGENT: Click Here for Exclusive Content!,"Hello! 

You have won access to exclusive content featuring Paris and Britney! Click the link below to view it now:

[CLICK HERE FOR NUDES](http://malicious-link.com)

Don't miss out on this amazing opportunity!

Best,  
Your Friendly Notification Team

**Warning signs:**
- Generic greeting and sender name
- Use of all caps and urgent language
- Suspicious link with a non-reputable URL
- Lack of professionalism in formatting",1,CEAS08_REAL_M_00162,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_00501_74,Special Offer on Viagra!,"Hello!

Get the best Viagra online now! 

Don’t miss out on this amazing deal!

Click here to order!

Best regards,  
Your Online Pharmacy

**WARNING: This email may not be legitimate. Do not click on any links or provide personal information.**",1,CEAS08_REAL_M_00501,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_00323_45,Important Account Update Needed!,"Dear Valued Customer,  

We need to verify your account information. Please click the link below to secure your account:  

http://fake-link.example.com/please-verify-your-account  

Failure to do this may result in account suspension.  

Thank you!  
Customer Support Team",1,CEAS08_REAL_M_00323,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_01328_248,Important: Your Manhood Needs Attention!,"Click here to find out how to make it bigger and stronger!
http://scamsite.com/

**Warning: This email is suspicious and may not be from a legitimate source.**",1,CEAS08_REAL_M_01328,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_03621_724,Urgent! Claim Your Free Health Product Now!,"Congratulations! You can get a FREE blue pill! Click here: http://fake-link.com

**Warning: This is a scam! Do not click the link!**",1,CEAS08_REAL_M_03621,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_01512_283,Big Sale on Fake Rolex Watches!,"Hello!  

Get your fake Rolex watches for super cheap prices!  

Real ones cost thousands, but ours are only a fraction of that!  

Choose from over 300 styles of FAKE watches!  

Click here to buy now: http://please-dont-click-this-link.com/  

Hurry, before they’re all gone!  

Best,  
Your Fake Watch Store",1,CEAS08_REAL_M_01512,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_04459_892,You Won a Free Rolex! Click Here Now!,"Congratulations! You've been selected to receive a FREE Rolex watch!  

Our watches are the best replicas and they don’t even need batteries! They work just like the real ones!  

Claim your FREE Rolex here:  
http://fakewatchsite.com/  

Hurry, this offer is limited!",1,CEAS08_REAL_M_04459,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_04590_918,Important! Check Your Medicine Order Now,"Hello,  
You have a medicine order waiting! Click here to confirm your purchase and get worldwide shipping.  

[Click Here]  

Don't miss out!  
Thank you.",1,CEAS08_REAL_M_04590,rewrite_weak,True,batch2_rewrite_weak
CEAS08_SYN2_RE_04055_811,Get Your Free Gift with a Watch Purchase!,"Hello,

Do you want a free gift box? Order any watch from our special collection! Perfect for gifts or storing your beautiful new watch!

Check out our amazing watches at Fake Watches R Us!

Hurry, click here: http://fakewatcheshere.com/

Best,  
Fake Watches R Us Team

**Warning Signs:**
- The email has grammatical errors and awkward phrasing.
- The domain name looks suspicious and unprofessional.
- The urgency in ""Hurry, click here"" is a classic red flag.",1,CEAS08_REAL_M_04055,rewrite_weak,True,batch2_rewrite_weak
