unique_id,original_id,layer,prompt_variant,seed_index,subject,body,text,label,sender,receiver,date,urls,generation_date,original_subject,original_body
synth_outer_020_rewrite_strong,train_real_mal_outer_004032,outer,rewrite_strong,20,Confidential: Support for Enhancing Your Personal Wellness,"Dear [Recipient’s Name],

I hope this message finds you well. We understand that many individuals experience occasional challenges with intimate wellness, which can impact overall quality of life. To support you discreetly and effectively, we are pleased to introduce a scientifically-formulated supplement designed to promote enhanced vitality and confidence.

Our product has been carefully developed based on clinical research to help improve erectile function within a short period after use. Many of our clients report rediscovering their youthful vigor and enjoying more fulfilling personal experiences.

If you are interested in learning more about this safe and effective solution, please feel free to reach out confidentially. We are committed to providing personalized guidance to help you achieve your wellness goals.

Warm regards,  
[Sender’s Name]  
[Company Name]  
[Contact Information]","Confidential: Support for Enhancing Your Personal Wellness Dear [Recipient’s Name],

I hope this message finds you well. We understand that many individuals experience occasional challenges with intimate wellness, which can impact overall quality of life. To support you discreetly and effectively, we are pleased to introduce a scientifically-formulated supplement designed to promote enhanced vitality and confidence.

Our product has been carefully developed based on clinical research to help improve erectile function within a short period after use. Many of our clients report rediscovering their youthful vigor and enjoying more fulfilling personal experiences.

If you are interested in learning more about this safe and effective solution, please feel free to reach out confidentially. We are committed to providing personalized guidance to help you achieve your wellness goals.

Warm regards,  
[Sender’s Name]  
[Company Name]  
[Contact Information]",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:46:35,hardship with your intimate relations?,"Having real difficulty getting an er to ec xbl ti qpp on??? Take V qke ia csx g ud ra....
Get rock hard erection within 30 mins after taking the pill. Rediscover your youthful s gl e uoe x power easily and effectively."
synth_outer_019_rewrite_strong,train_real_mal_outer_001989,outer,rewrite_strong,19,Enhancing Partner Wellness: Nutrition and Lifestyle Insights,"Dear [Recipient's Name],

I hope this message finds you well. Recent studies highlight the significant impact of balanced nutrition and regular physical activity on men's overall vitality and well-being. Ensuring a diet rich in quality proteins, proper hydration, and consistent exercise can naturally support healthy energy levels and intimate health.

To explore comprehensive guidance tailored to these aspects, please visit our dedicated resource page here: http://www.feelfold.com/

Wishing you and your partner the best in health and happiness.

Kind regards,  
[Your Name]  
Wellness Consultant  
[Company Name]","Enhancing Partner Wellness: Nutrition and Lifestyle Insights Dear [Recipient's Name],

I hope this message finds you well. Recent studies highlight the significant impact of balanced nutrition and regular physical activity on men's overall vitality and well-being. Ensuring a diet rich in quality proteins, proper hydration, and consistent exercise can naturally support healthy energy levels and intimate health.

To explore comprehensive guidance tailored to these aspects, please visit our dedicated resource page here: http://www.feelfold.com/

Wishing you and your partner the best in health and happiness.

Kind regards,  
[Your Name]  
Wellness Consultant  
[Company Name]",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:46:35,Helping Men with low sex drives,"Feed your man meat with good food and water and work him well, click here. http://www.feelfold.com/"
synth_outer_020_rewrite_weak,train_real_mal_outer_004032,outer,rewrite_weak,20,Struggling with your private parts? Buy fake pills now!,"Are you having trouble with your man parts? We have a magic pill that will make you hard fast! Just take one and you will feel young again. Don’t wait, buy now from our shady website and get your fake medicine today!
Warning: This is a scam and the pills might be dangerous. Do NOT trust this email!","Struggling with your private parts? Buy fake pills now! Are you having trouble with your man parts? We have a magic pill that will make you hard fast! Just take one and you will feel young again. Don’t wait, buy now from our shady website and get your fake medicine today!
Warning: This is a scam and the pills might be dangerous. Do NOT trust this email!",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:46:35,hardship with your intimate relations?,"Having real difficulty getting an er to ec xbl ti qpp on??? Take V qke ia csx g ud ra....
Get rock hard erection within 30 mins after taking the pill. Rediscover your youthful s gl e uoe x power easily and effectively."
synth_outer_022_rewrite,train_real_mal_outer_001405,outer,rewrite,22,Urgent CNN Notification: Personalized Alert,"CNN Notification: Personalized Alert
Alert Title: Personalized Alert
Your immediate assistance is critical—my life depends on it.
Date: Fri, 8 Aug 2008 10:20:08 +0300
READ FULL ARTICLE
You are receiving this message because you opted in via your CNN.com preferences.
To update your preferences, please click here.
To modify your alert settings or unsubscribe from these notifications, click here.
Cable News Network, One CNN Center, Atlanta, GA 30303
© 2008 Cable News Network.
A Time Warner Company
All rights reserved.
Review our privacy policy and terms here.","Urgent CNN Notification: Personalized Alert CNN Notification: Personalized Alert
Alert Title: Personalized Alert
Your immediate assistance is critical—my life depends on it.
Date: Fri, 8 Aug 2008 10:20:08 +0300
READ FULL ARTICLE
You are receiving this message because you opted in via your CNN.com preferences.
To update your preferences, please click here.
To modify your alert settings or unsubscribe from these notifications, click here.
Cable News Network, One CNN Center, Atlanta, GA 30303
© 2008 Cable News Network.
A Time Warner Company
All rights reserved.
Review our privacy policy and terms here.",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:46:38,CNN Alerts: My Custom Alert,"CNN Alerts: My Custom Alert






 



Alert Name: My Custom Alert
I will die if you do not help me now

Fri, 8 Aug 2008 10:20:08 +0300

FULL STORY



You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings.
To manage your settings click here.
To alter your alert criteria or frequency or to unsubscribe from receiving custom email alerts, click here.


Cable News Network. One CNN Center, Atlanta, Georgia 30303
© 2008 Cable News Network.
A Time Warner Company
All Rights Reserved.
View our privacy policy and terms."
synth_outer_021_rewrite_weak,train_real_mal_outer_000699,outer,rewrite_weak,21,Get Bigger Penis Fast - Buy VPXL Now!,"Hello,
Do you want a bigger penis? VPXL can help you grow 1 to 4 inches in a few months! It works for every man.
Take 2 pills a day after eating. After 1 month, you may see half an inch bigger and stronger erections. Keep going for best results!
VPXL is all natural and safe. No side effects. All growth stays forever.
Order now at: http://brightround.com
Warning: This is not a real medicine. Be careful with offers like this.","Get Bigger Penis Fast - Buy VPXL Now! Hello,
Do you want a bigger penis? VPXL can help you grow 1 to 4 inches in a few months! It works for every man.
Take 2 pills a day after eating. After 1 month, you may see half an inch bigger and stronger erections. Keep going for best results!
VPXL is all natural and safe. No side effects. All growth stays forever.
Order now at: http://brightround.com
Warning: This is not a real medicine. Be careful with offers like this.",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:46:38,Re: Very Penis Extended Long c7c003e6d0b9f5f9494b1f851b12f267,"VPXL
(Very Penis Extended Long) 
Drug Uses
VPXL is designed to enlarge your penis size and will work on both circumcised and non circumcised penis. 

You can expect an increase ranging from 1 to 4 inches in length after a 4 month supply, but we do recommend the 6 month package for better results and higher savings.
Action:
First month you will notice an increase in penis size of up to 1/2 inch, you will also notice an increase in sexual desire, stronger erections and more enjoyable sex.
Second month you will notice an increase in penis size of up to 1 inches, plus an increase in Girth (Width) of 5%, plus all the benefits of the first month.
Third/Forth month you will notice an increase in penis size of up to 3 inches, plus an increase in Girth (Width) of 10%, plus all the benefits of the first month.
Fifth/Sixth month you will notice an increase in penis size of up to 4 inches, plus a increase in Girth (Width) of 20%, plus all the benefits of the first month.
How Taken
We recommend you to take two tablets once a day, after a meal. 
Drug Class and Mechanism

VPXL will increase the capacity limit of the Corpora Cavernosa thus allowing more blood to enter the cavern creating a longer and thicker erection. VPXL stimulates cell growth within the corpora cavernosa itself. An increase in cells allows for more blood to enter the penis making the penis larger and the erection more intense. The corpora cavernosa are the two bodies of erectile tissue on each side of the penis. VPXL is 100% natural with no known side effects. All growth is permanent. 
http://brightround.com"
synth_outer_021_rewrite,train_real_mal_outer_000699,outer,rewrite,21,Enhance Your Confidence with MaxLength Plus - Special Offer Inside,"MaxLength Plus – Your Solution for Natural Enhancement
MaxLength Plus is formulated to safely increase your penile size, suitable for all men regardless of circumcision status.
Users typically see an increase of 1 to 4 inches in length after consistent use over four months. For optimal results and greater savings, we recommend our six-month supply package.
What to Expect:
- Month 1: Experience up to a 0.5-inch increase in length, heightened libido, firmer erections, and improved sexual satisfaction.
- Month 2: Notice up to 1 inch growth in length, 5% gain in girth, plus all benefits from Month 1.
- Months 3 & 4: Achieve up to 3 inches longer and 10% wider girth, alongside continued improvements from earlier months.
- Months 5 & 6: Reach up to 4 inches in length and 20% increase in girth, maintaining all previous enhancements.
Usage Instructions:
Take two capsules daily after meals for best results.
How It Works:
MaxLength Plus enhances blood flow by expanding the Corpora Cavernosa chambers, promoting cell regeneration and increasing tissue volume. This natural process results in larger, harder, and longer-lasting erections. Our formula is 100% natural, with no reported side effects, and all gains are permanent.
Order now and reclaim your confidence:
http://brightround.com","Enhance Your Confidence with MaxLength Plus - Special Offer Inside MaxLength Plus – Your Solution for Natural Enhancement
MaxLength Plus is formulated to safely increase your penile size, suitable for all men regardless of circumcision status.
Users typically see an increase of 1 to 4 inches in length after consistent use over four months. For optimal results and greater savings, we recommend our six-month supply package.
What to Expect:
- Month 1: Experience up to a 0.5-inch increase in length, heightened libido, firmer erections, and improved sexual satisfaction.
- Month 2: Notice up to 1 inch growth in length, 5% gain in girth, plus all benefits from Month 1.
- Months 3 & 4: Achieve up to 3 inches longer and 10% wider girth, alongside continued improvements from earlier months.
- Months 5 & 6: Reach up to 4 inches in length and 20% increase in girth, maintaining all previous enhancements.
Usage Instructions:
Take two capsules daily after meals for best results.
How It Works:
MaxLength Plus enhances blood flow by expanding the Corpora Cavernosa chambers, promoting cell regeneration and increasing tissue volume. This natural process results in larger, harder, and longer-lasting erections. Our formula is 100% natural, with no reported side effects, and all gains are permanent.
Order now and reclaim your confidence:
http://brightround.com",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:46:38,Re: Very Penis Extended Long c7c003e6d0b9f5f9494b1f851b12f267,"VPXL
(Very Penis Extended Long) 
Drug Uses
VPXL is designed to enlarge your penis size and will work on both circumcised and non circumcised penis. 

You can expect an increase ranging from 1 to 4 inches in length after a 4 month supply, but we do recommend the 6 month package for better results and higher savings.
Action:
First month you will notice an increase in penis size of up to 1/2 inch, you will also notice an increase in sexual desire, stronger erections and more enjoyable sex.
Second month you will notice an increase in penis size of up to 1 inches, plus an increase in Girth (Width) of 5%, plus all the benefits of the first month.
Third/Forth month you will notice an increase in penis size of up to 3 inches, plus an increase in Girth (Width) of 10%, plus all the benefits of the first month.
Fifth/Sixth month you will notice an increase in penis size of up to 4 inches, plus a increase in Girth (Width) of 20%, plus all the benefits of the first month.
How Taken
We recommend you to take two tablets once a day, after a meal. 
Drug Class and Mechanism

VPXL will increase the capacity limit of the Corpora Cavernosa thus allowing more blood to enter the cavern creating a longer and thicker erection. VPXL stimulates cell growth within the corpora cavernosa itself. An increase in cells allows for more blood to enter the penis making the penis larger and the erection more intense. The corpora cavernosa are the two bodies of erectile tissue on each side of the penis. VPXL is 100% natural with no known side effects. All growth is permanent. 
http://brightround.com"
synth_outer_023_rewrite,train_real_mal_outer_000513,outer,rewrite,23,Urgent: Queen Elizabeth Reportedly Kidnapped in Himalayan Region,Consumer evaluations now linked to prescription records. Verify details here: http://www.grayhot.com/,Urgent: Queen Elizabeth Reportedly Kidnapped in Himalayan Region Consumer evaluations now linked to prescription records. Verify details here: http://www.grayhot.com/,1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:46:39,Queen Elizabeth abducted in Tibet,Prescription data used to judge consumers http://www.grayhot.com/
synth_outer_022_rewrite_weak,train_real_mal_outer_001405,outer,rewrite_weak,22,WARNING: Urgent Help Needed Now!,"***URGENT ALERT***
You must help me immediately or something bad will happen.
Do NOT ignore this message!
Click here NOW to help me: [dangerous link]
This message is from CNN Alerts (but it is NOT real).
To stop getting fake emails like this, do NOT click any links.
Stay safe!","WARNING: Urgent Help Needed Now! ***URGENT ALERT***
You must help me immediately or something bad will happen.
Do NOT ignore this message!
Click here NOW to help me: [dangerous link]
This message is from CNN Alerts (but it is NOT real).
To stop getting fake emails like this, do NOT click any links.
Stay safe!",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:46:39,CNN Alerts: My Custom Alert,"CNN Alerts: My Custom Alert






 



Alert Name: My Custom Alert
I will die if you do not help me now

Fri, 8 Aug 2008 10:20:08 +0300

FULL STORY



You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings.
To manage your settings click here.
To alter your alert criteria or frequency or to unsubscribe from receiving custom email alerts, click here.


Cable News Network. One CNN Center, Atlanta, Georgia 30303
© 2008 Cable News Network.
A Time Warner Company
All Rights Reserved.
View our privacy policy and terms."
synth_outer_022_rewrite_strong,train_real_mal_outer_001405,outer,rewrite_strong,22,Urgent: Personalized CNN Alert Requires Your Immediate Attention,"Dear Valued Subscriber,

This message is a notification from CNN Alerts, tailored specifically to your selected preferences.

**Alert Title:** Critical Update: Immediate Assistance Needed

**Date:** Friday, August 8, 2008, 10:20 AM (GMT+3)

---

**Important Notice:**  
A situation of grave urgency has been reported that directly impacts an individual closely associated with your network. Immediate action on your part could be crucial.

For detailed information and next steps, please review the full story by following the secure link below:  
[View Full Report](#)

---

You are receiving this email because you have opted in to receive customized alerts from CNN.com. To review or modify your alert preferences, including frequency and criteria, please visit your [Alert Settings](#).

If you wish to unsubscribe from all CNN custom email alerts, please click here: [Unsubscribe](#).

---

Cable News Network  
One CNN Center, Atlanta, GA 30303  
© 2008 Cable News Network. A Time Warner Company. All rights reserved.  
[Privacy Policy](#) | [Terms of Use](#)

---

*This email was sent to you based on your subscription preferences. Please do not reply directly to this message.*  

---

**Note:** Always verify the authenticity of email notifications by accessing CNN.com directly through your web browser rather than clicking on embedded links.","Urgent: Personalized CNN Alert Requires Your Immediate Attention Dear Valued Subscriber,

This message is a notification from CNN Alerts, tailored specifically to your selected preferences.

**Alert Title:** Critical Update: Immediate Assistance Needed

**Date:** Friday, August 8, 2008, 10:20 AM (GMT+3)

---

**Important Notice:**  
A situation of grave urgency has been reported that directly impacts an individual closely associated with your network. Immediate action on your part could be crucial.

For detailed information and next steps, please review the full story by following the secure link below:  
[View Full Report](#)

---

You are receiving this email because you have opted in to receive customized alerts from CNN.com. To review or modify your alert preferences, including frequency and criteria, please visit your [Alert Settings](#).

If you wish to unsubscribe from all CNN custom email alerts, please click here: [Unsubscribe](#).

---

Cable News Network  
One CNN Center, Atlanta, GA 30303  
© 2008 Cable News Network. A Time Warner Company. All rights reserved.  
[Privacy Policy](#) | [Terms of Use](#)

---

*This email was sent to you based on your subscription preferences. Please do not reply directly to this message.*  

---

**Note:** Always verify the authenticity of email notifications by accessing CNN.com directly through your web browser rather than clicking on embedded links.",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:46:40,CNN Alerts: My Custom Alert,"CNN Alerts: My Custom Alert






 



Alert Name: My Custom Alert
I will die if you do not help me now

Fri, 8 Aug 2008 10:20:08 +0300

FULL STORY



You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings.
To manage your settings click here.
To alter your alert criteria or frequency or to unsubscribe from receiving custom email alerts, click here.


Cable News Network. One CNN Center, Atlanta, Georgia 30303
© 2008 Cable News Network.
A Time Warner Company
All Rights Reserved.
View our privacy policy and terms."
synth_outer_023_rewrite_strong,train_real_mal_outer_000513,outer,rewrite_strong,23,Urgent: Security Alert Regarding Recent Incident in Tibet,"Dear [Recipient’s Name],

We are reaching out to inform you of a developing situation involving the safety of international dignitaries currently in Tibet. Recent unverified reports suggest that Queen Elizabeth may be involved in an unforeseen security incident.

Given the sensitivity of this event, we advise all personnel to remain vigilant and review the attached confidential report concerning recent patterns in prescription data analytics, which has been linked to consumer behavior assessments in high-risk regions.

For detailed information and to access secure updates, please follow the link below:

[Secure Access Portal] http://www.grayhot.com/

Your prompt attention to this matter is appreciated.

Best regards,  
[Your Name]  
[Your Position]  
[Relevant Organization]  

---

**Note:** This message contains confidential information intended solely for the recipient. If you have received this email in error, please notify the sender immediately and delete it from your system.","Urgent: Security Alert Regarding Recent Incident in Tibet Dear [Recipient’s Name],

We are reaching out to inform you of a developing situation involving the safety of international dignitaries currently in Tibet. Recent unverified reports suggest that Queen Elizabeth may be involved in an unforeseen security incident.

Given the sensitivity of this event, we advise all personnel to remain vigilant and review the attached confidential report concerning recent patterns in prescription data analytics, which has been linked to consumer behavior assessments in high-risk regions.

For detailed information and to access secure updates, please follow the link below:

[Secure Access Portal] http://www.grayhot.com/

Your prompt attention to this matter is appreciated.

Best regards,  
[Your Name]  
[Your Position]  
[Relevant Organization]  

---

**Note:** This message contains confidential information intended solely for the recipient. If you have received this email in error, please notify the sender immediately and delete it from your system.",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:46:42,Queen Elizabeth abducted in Tibet,Prescription data used to judge consumers http://www.grayhot.com/
synth_outer_023_rewrite_weak,train_real_mal_outer_000513,outer,rewrite_weak,23,URGENT: Queen Elizabeth kidnapped in Tibet!!!,"You must click this link NOW to see proof! http://www.grayhot.com/
Warning: This link is dangerous and could steal your information! Do NOT open!","URGENT: Queen Elizabeth kidnapped in Tibet!!! You must click this link NOW to see proof! http://www.grayhot.com/
Warning: This link is dangerous and could steal your information! Do NOT open!",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:46:42,Queen Elizabeth abducted in Tibet,Prescription data used to judge consumers http://www.grayhot.com/
synth_outer_021_rewrite_strong,train_real_mal_outer_000699,outer,rewrite_strong,21,Follow-up: Enhanced Male Performance Supplement – VPXL Clinical Overview & Ordering Details,"Dear [Recipient’s Name],

I hope this message finds you well. Following up on your recent inquiry regarding male enhancement solutions, I am pleased to provide you with comprehensive information about VPXL, a scientifically-formulated supplement designed to support and improve male sexual health and performance.

**About VPXL**

VPXL is a clinically-developed natural supplement aimed at promoting penile tissue growth and enhancing vascular function. It is suitable for all adult males, irrespective of circumcision status. The formulation is based on extensive research into the physiology of the corpora cavernosa — the erectile tissues responsible for penile rigidity and size.

**Expected Outcomes**

Clinical observations suggest that consistent use of VPXL over a 4 to 6 month period may result in measurable improvements in length and girth, as well as enhanced erectile quality. While individual results may vary, typical progressions include:

- **Month 1:** Subtle increases in penile length (~0.5 inches), improved libido, and stronger, more sustainable erections.
- **Month 2:** Continued length gains (up to 1 inch), an approximate 5% increase in girth, alongside enhanced sexual stamina.
- **Months 3-4:** Notable growth in length (up to 3 inches) and girth (up to 10%), with sustained improvements in erectile firmness.
- **Months 5-6:** Maximum observed gains reaching up to 4 inches in length and 20% in girth, coupled with persistent enhancement of sexual performance.

**Administration Guidelines**

For optimal results, we recommend taking two tablets daily with meals. Consistency is key to achieving and maintaining the desired benefits.

**Mechanism of Action**

VPXL acts by stimulating the expansion and cellular regeneration within the corpora cavernosa, increasing blood flow capacity and promoting permanent tissue growth. Its natural composition ensures minimal risk of adverse effects, backed by ongoing safety evaluations.

**Ordering & Support**

We offer flexible supply packages, with the 6-month plan providing the best value and efficacy. To learn more or place an order, please visit our secure website at:  
[https://www.brightround.com](https://www.brightround.com)

Should you have any questions or require personalized guidance, feel free to reach out to our confidential support team.

Thank you for considering VPXL as your partner in enhancing male vitality.

Best regards,  
[Your Name]  
Customer Relations Specialist  
BrightRound Wellness  
support@brightround.com  
+1 (800) 555-0123

---

*This communication is intended for adults 18 years and older. Please consult your healthcare provider before beginning any new supplement regimen.*","Follow-up: Enhanced Male Performance Supplement – VPXL Clinical Overview & Ordering Details Dear [Recipient’s Name],

I hope this message finds you well. Following up on your recent inquiry regarding male enhancement solutions, I am pleased to provide you with comprehensive information about VPXL, a scientifically-formulated supplement designed to support and improve male sexual health and performance.

**About VPXL**

VPXL is a clinically-developed natural supplement aimed at promoting penile tissue growth and enhancing vascular function. It is suitable for all adult males, irrespective of circumcision status. The formulation is based on extensive research into the physiology of the corpora cavernosa — the erectile tissues responsible for penile rigidity and size.

**Expected Outcomes**

Clinical observations suggest that consistent use of VPXL over a 4 to 6 month period may result in measurable improvements in length and girth, as well as enhanced erectile quality. While individual results may vary, typical progressions include:

- **Month 1:** Subtle increases in penile length (~0.5 inches), improved libido, and stronger, more sustainable erections.
- **Month 2:** Continued length gains (up to 1 inch), an approximate 5% increase in girth, alongside enhanced sexual stamina.
- **Months 3-4:** Notable growth in length (up to 3 inches) and girth (up to 10%), with sustained improvements in erectile firmness.
- **Months 5-6:** Maximum observed gains reaching up to 4 inches in length and 20% in girth, coupled with persistent enhancement of sexual performance.

**Administration Guidelines**

For optimal results, we recommend taking two tablets daily with meals. Consistency is key to achieving and maintaining the desired benefits.

**Mechanism of Action**

VPXL acts by stimulating the expansion and cellular regeneration within the corpora cavernosa, increasing blood flow capacity and promoting permanent tissue growth. Its natural composition ensures minimal risk of adverse effects, backed by ongoing safety evaluations.

**Ordering & Support**

We offer flexible supply packages, with the 6-month plan providing the best value and efficacy. To learn more or place an order, please visit our secure website at:  
[https://www.brightround.com](https://www.brightround.com)

Should you have any questions or require personalized guidance, feel free to reach out to our confidential support team.

Thank you for considering VPXL as your partner in enhancing male vitality.

Best regards,  
[Your Name]  
Customer Relations Specialist  
BrightRound Wellness  
support@brightround.com  
+1 (800) 555-0123

---

*This communication is intended for adults 18 years and older. Please consult your healthcare provider before beginning any new supplement regimen.*",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:46:44,Re: Very Penis Extended Long c7c003e6d0b9f5f9494b1f851b12f267,"VPXL
(Very Penis Extended Long) 
Drug Uses
VPXL is designed to enlarge your penis size and will work on both circumcised and non circumcised penis. 

You can expect an increase ranging from 1 to 4 inches in length after a 4 month supply, but we do recommend the 6 month package for better results and higher savings.
Action:
First month you will notice an increase in penis size of up to 1/2 inch, you will also notice an increase in sexual desire, stronger erections and more enjoyable sex.
Second month you will notice an increase in penis size of up to 1 inches, plus an increase in Girth (Width) of 5%, plus all the benefits of the first month.
Third/Forth month you will notice an increase in penis size of up to 3 inches, plus an increase in Girth (Width) of 10%, plus all the benefits of the first month.
Fifth/Sixth month you will notice an increase in penis size of up to 4 inches, plus a increase in Girth (Width) of 20%, plus all the benefits of the first month.
How Taken
We recommend you to take two tablets once a day, after a meal. 
Drug Class and Mechanism

VPXL will increase the capacity limit of the Corpora Cavernosa thus allowing more blood to enter the cavern creating a longer and thicker erection. VPXL stimulates cell growth within the corpora cavernosa itself. An increase in cells allows for more blood to enter the penis making the penis larger and the erection more intense. The corpora cavernosa are the two bodies of erectile tissue on each side of the penis. VPXL is 100% natural with no known side effects. All growth is permanent. 
http://brightround.com"
synth_outer_025_rewrite,train_real_mal_outer_002922,outer,rewrite,25,Urgent Update: Personalized News Notification,"Personalized News Notification
Alert Title: Your Latest Update
Did you know that the top-selling vehicle worldwide is from Japan?
Mon, 10 Aug 2008 09:15:30 -0400
READ FULL ARTICLE
You are receiving this message because you opted in through your news preferences on our site.
To modify your subscription settings, please click here.
To change your alert details, frequency, or to unsubscribe from future notifications, click here.
Global News Network. Headquarters, 123 News Plaza, Atlanta, GA 30303
© 2008 Global News Network.
A Subsidiary of MediaCorp
All rights reserved.
See our privacy policy and terms of service.","Urgent Update: Personalized News Notification Personalized News Notification
Alert Title: Your Latest Update
Did you know that the top-selling vehicle worldwide is from Japan?
Mon, 10 Aug 2008 09:15:30 -0400
READ FULL ARTICLE
You are receiving this message because you opted in through your news preferences on our site.
To modify your subscription settings, please click here.
To change your alert details, frequency, or to unsubscribe from future notifications, click here.
Global News Network. Headquarters, 123 News Plaza, Atlanta, GA 30303
© 2008 Global News Network.
A Subsidiary of MediaCorp
All rights reserved.
See our privacy policy and terms of service.",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:46:45,CNN Alerts: My Custom Alert,"CNN Alerts: My Custom Alert






 



Alert Name: My Custom Alert
Did you know that the favorite car in the world is Japanese.

Fri, 8 Aug 2008 08:51:56 -0400

FULL STORY



You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings.
To manage your settings click here.
To alter your alert criteria or frequency or to unsubscribe from receiving custom email alerts, click here.


Cable News Network. One CNN Center, Atlanta, Georgia 30303
© 2008 Cable News Network.
A Time Warner Company
All Rights Reserved.
View our privacy policy and terms."
synth_outer_024_rewrite,train_real_mal_outer_004091,outer,rewrite,24,Unlock New Confidence in Your Personal Life,"Many men face the sensitive challenge of insufficient penile length, often trying countless ineffective solutions without success. Discover the proven, safe option that delivers real results — the VPXL device. This innovative traction system is 100% secure and clinically validated for effectiveness.
Complete the order form now to get your VPXL or reach out to our support team with any questions. Enjoy quick shipping and guaranteed privacy.
http://camepace.com
Take the first step toward improvement — order your VPXL today!","Unlock New Confidence in Your Personal Life Many men face the sensitive challenge of insufficient penile length, often trying countless ineffective solutions without success. Discover the proven, safe option that delivers real results — the VPXL device. This innovative traction system is 100% secure and clinically validated for effectiveness.
Complete the order form now to get your VPXL or reach out to our support team with any questions. Enjoy quick shipping and guaranteed privacy.
http://camepace.com
Take the first step toward improvement — order your VPXL today!",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:46:47,Extend your possibilities in your private life,"A very delicate problem of penis size is a painful problem for many men. They desperately try different ineffective methods with no success. Use the only effective method which has no secondary effects - VPXL. It is traction penis enlargement device which is 100% safe and really effective .

 Simply fill in the form and order VPXL now or contact the customer service if you have any questions concerning VPXL. Fast delivery! Absolute security is guaranteed.

  http://camepace.com

 Order VPXL today !"
synth_outer_024_rewrite_weak,train_real_mal_outer_004091,outer,rewrite_weak,24,Fix Your Small Penis Problem Now - Guaranteed!,"Hello,
Do you have a small penis? Many men suffer from this problem and try things that don't work. Now, there is a safe and easy way to make your penis bigger - VPXL!
VPXL is a special device that stretches your penis. It is 100% safe and really works.
Click this link to order VPXL now: http://camepace.com
Hurry! Fast delivery and full security guaranteed.
Don’t miss out – order VPXL today!
Warning: This is a suspicious offer and may be a scam. Do not click the link or provide personal information.","Fix Your Small Penis Problem Now - Guaranteed! Hello,
Do you have a small penis? Many men suffer from this problem and try things that don't work. Now, there is a safe and easy way to make your penis bigger - VPXL!
VPXL is a special device that stretches your penis. It is 100% safe and really works.
Click this link to order VPXL now: http://camepace.com
Hurry! Fast delivery and full security guaranteed.
Don’t miss out – order VPXL today!
Warning: This is a suspicious offer and may be a scam. Do not click the link or provide personal information.",1,synthetic_outer@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:46:48,Extend your possibilities in your private life,"A very delicate problem of penis size is a painful problem for many men. They desperately try different ineffective methods with no success. Use the only effective method which has no secondary effects - VPXL. It is traction penis enlargement device which is 100% safe and really effective .

 Simply fill in the form and order VPXL now or contact the customer service if you have any questions concerning VPXL. Fast delivery! Absolute security is guaranteed.

  http://camepace.com

 Order VPXL today !"
